num_pers,nombre,tipo,barrio,calle,num_calle,telefono,cp,email,email2,sitio_web,observaciones,fecha
3766,FUNDACI&OacuteN VIDA ETERNA,ENTIDAD RELIGIOSA,,VUCETICH,45,(0280) 4657919,9103,,,,,1/07/2016
3769,CONSEJO DE PASTORES EVANG&EacuteLICOS DE SARMIENTO,ENTIDAD RELIGIOSA,,28 DE JULIO,223,(0297) 5069603,9020,,,,,1/07/2016
3931,IGLESIA NUEVO PACTO DE GRACIA,ENTIDAD RELIGIOSA,,PASAJE CATAMARCA NORTE,597,,9100,,,,,1/07/2016
4048,FUNDACI&OacuteN CRISTIANA EVANG&EacuteLICA DE SHADDAI,ENTIDAD RELIGIOSA,,FACUNDO QUIROGA,383,,9000,,,,,1/07/2016
4098,EL GRAN MANDAMEINTO ASOCIACI&OacuteN CIVIL,ENTIDAD RELIGIOSA,,NICARAGUA,1873,(0280) 154027294/ 154355955,9100,,,,,1/07/2016
4106,IGLESIA PENTECOSTAL ROSA DE SARON DESDE CHUBUT HACIA LAS NACIONES,ENTIDAD RELIGIOSA,,JUAN EVANS,644,,9100,,,,,1/07/2016
4111,MINISTERIO EVANGELICO DE RESTAURACION EL ELION,ENTIDAD RELIGIOSA,,LOS ANDES NORTE,585,,9100,,,,,1/07/2016
4114,PALABRAS DE VIDA SIN FRONTERAS ASOCIACI&OacuteN CIVIL ,ENTIDAD RELIGIOSA,,AMEGHINO,471,,9030,,,,,
4153,JOSHUA EBEN EZER ASOCIACI&OacuteN CIVIL ,ENTIDAD RELIGIOSA,,BELGRANO Y JUAN BELLOCQ,S/N,,9220,,,,,
NO,DIOS ES NUESTRO REFUGIO,ENTIDAD RELIGIOSA,9 DE JULIO,ITUIZANGO Y LAFERRERE,S/N,(0297) 4461183,9000,veraluisalberto@hotmail.com,,,,1/07/2016
0,COLEGIO PROFESIONAL DE GE&OacuteLOGOS DE CHUBUT,ASOCIACI&OacuteN PROFESIONAL,CENTRO,JUAN B JUSTO,250,0297 - 154219625,9000,geologoschubut@gmail.com,,www.colegiogeologosch.com.ar,30/06/2016,29/06/2016
0,CENTRO DE JUBILADOS Y PENSIONADOS DE LA POLIC&IacuteA PROVINCIAL TRELEW filial,CENTRO DE JUBILADOS,,MARCONI,1861,(0280) 4421508,9100,,,,4/07/2016,29/06/2016
1175,CENTRO DE JUBILADOS Y PENSIONADOS JORGE NEWBERY,CENTRO DE JUBILADOS,JORGE NEWBERY,SARMIENTO,2230,(0297) 4468812/ 154221204,9000,carmen_1203@live.com,,,05/072016,29/06/2016
2602,CENTRO DE JUBILADOS Y PENSIONADOS PETROLEROS Y GAS PRIVADOS,CENTRO DE JUBILADOS,CENTRO,SAN MARTIN,1544,(0297) 4068694/ 156242532/ 154231582 /154011618,9000,centrodejubiladoschubut@hotmail.com,,,5/07/2016,29/06/2016
481,ASOCIACI&OacuteN DE JUBILADOS Y PENSIONADOS PROVINCIALES AJURPE,CENTRO DE JUBILADOS,CENTRO,URQUIZA,566,(0297) 4065130/ 156235899,9000,ajurpe@comodoro.coop,ajurpecomodoro@hotmail.es /elofrano@infovia.com.ar,www.facebook.com/ajurpe.comodororivadavia,5/07/2016,
0,CENTRO DE RETIRADOS Y PENSIONADOS POLIC&IacuteA (filial),CENTRO DE JUBILADOS,,DORREGO,1776,0297 4475978,9000,centroretiradospolicial@gmail.com,,,5/07/2016,29/06/2016
214,COLEGIO M&EacuteDICO DEL SUR DEL CHUBUT,ASOCIACI&OacuteN PROFESIONAL,LALOMA,ALVEAR,392,0297 - 4471604 / 4471880/1881,9000,secretariacm@speedy.com.ar,,,5/07/2016,29/06/2016
0,COLEGIO DE ESCRIBANOS DEL CHUBUT   DELEGACI&OacuteN REGIONAL SUD COMODORO RIVADAVIA,ASOCIACI&OacuteN PROFESIONAL,,,886,0297 4464333/ 4442775,9000,colescribanoscomodoro@speedy.com.ar,,www.colegioescribanoschubut.org,,
1458,HOGAR DE ANCIANOS MARIMARI PE&NtildeI Y ASOCIACI&OacuteN COOPERADORA HOGAR DE ANCIANOS,CENTRO DE JUBILADOS,,CALLE GENERAL ROCA,642,0297 48931021,9020,marimari_sarmiento@yahoo.com.ar,,,6/07/2016,29/06/2016
1551,FEDERACI&OacuteN BIOQUIMICA DE LA PROVINCIA DEL CHUBUT,ASOCIACI&OacuteN PROFESIONAL,,PARAGUAY,37,0280-420440,9100,federacionbioquimicosch@speedy.com.ar,,www.abnech.com.ar/febich-14/login.html,30/06/2016,
1825,BIBLIOTECA POPULAR DON SEGUNDO MILLA,BIBLIOTECA,,Aldea Escolar de Chacay Oeste - Ruta Prov. NUM. 11,S/N,0280 - 4490150,91211,bibesc63@gmail.com,,,6/07/2016,29/06/2016
331,ASOCIACI&OacuteN M&EacuteDICA DEL ESTE DEL CHUBUT,ASOCIACI&OacuteN PROFESIONAL,CENTRO,ROCA,378, 0280-4421030 / 4425814,9100,amech@speedy.com.ar,ï¿½infogestion@amech.org.ar,www.amech.org.ar,6/07/2016,
366,COLEGIO P&UacuteBLICO  DE ABOGADOS DE COMODORO RIVADAVIA,ASOCIACI&OacuteN PROFESIONAL,centro,HIPOLITO YRIGOYEN,650, 0297-4465035 ,9000,info@cpacr.org.ar,secretariacpacr@speedy.com.ar / colegioabogadoscr@speedy.com.ar,www.cpacr.org.ar,7/07/2016,29/06/2016
1377,CENTRO DE JUBILADOS Y PENSIONADOS GAIMAN,CENTRO DE JUBILADOS,,IRIGOYEN,152,0280 - 4491947,9105,jubiladosdegaiman@hotmail.com.ar,,,7/07/2016,29/06/2016
2098,BIBLIOTECA POPULAR ELUM DUHAM,BIBLIOTECA,SAN CAYETANO,AVENIDA POLONIA,1785,0297 - 156235857,9000,elumduham@yahoo.com.ar,,,7/07/2016,
591,COLEGIO PROFESIONAL DE PSIC&OacuteLOGOS DEL CHUBUT DELEGACION ESQUEL,ASOCIACI&OacuteN PROFESIONAL,GENERAL SAN MART&IacuteN,9/07/2016,1075 (Of. A),(02945) 451662,9200,delegacionesquel@colpsich.com.ar,,www.colpsich.com.ar,7/07/2016,
0,CENTRO DE JUBILADOS Y PENSIONADOS DE CHOLILA ,CENTRO DE JUBILADOS,,LAS LAURAS,980,(02945) 593995,9217,,,,7/07/2016,29/06/2016
2058,SOCIEDAD DE GINECOLOGIA Y OBSTETRICIA DE COMODORO RIVADAVIA,ASOCIACI&OacuteN PROFESIONAL,,ALVEAR,392,(0297) 4471880,9000,,,,,29/06/2016
1722,BIBLIOTECA POPULAR 28 DE JULIO,BIBLIOTECA,,Chacra 338 - Ruta Prov.10,S/N,(0280) 4492251,91071,,,,11/07/2016,29/06/2016
2041,BIBLIOTECA POPULAR ANTOINE DE SAINT EXUPERY,BIBLIOTECA,PROSPERO PALAZZO,J.J.PASO,1471,(0297) 4549354,9000,andretiz@hotmail.com.ar,bibliotecasaintexupery@gmail.com,http://biblioantoinedesaintexupery.blogspot.com.ar,11/07/2016,
2403,BIBLIOTECA POPULAR RINCON DEL LIBRO,BIBLIOTECA,,,S/N,(02944) 471269,84311,huayra@red42.com.ar,,www.facebook.com/BibliotecaPopularRinconDeLibros/?fref=t,,
1558,BIBLIOTECA POPULAR JOSE DE SAN MARTIN,BIBLIOTECA,,URQUIZA,S/N,(02945) 496062 / 15466210,9220,biblio342sm@yahoo.com.ar,baigorrianecovich@yahoo.com.ar,,12/07/2016,29/06/2016
2147,CENTRO DE JUBILADOS Y PENSIONADOS  RENACER  JOSE DE SAN MARTIN,CENTRO DE JUBILADOS,,RAWSON,S/N,(02945) 496065,9220,,,,12/07/2016,29/06/2016
2095,ASOCIACI&OacuteN DE GUIAS DE TURISMO PROFESIONALES DE LA PATAGONIA,ASOCIACI&OacuteN PROFESIONAL,,FRANCIA,664,,9000,,,,12/07/2016,29/06/2016
0,ASOCIACI&OacuteN DE MAGISTRADOS Y FUNCIONARIOS JUDICIALES DEL CHUBUT,ASOCIACI&OacuteN PROFESIONAL,,PASAJE PORTUGAL,1121,,9100,,,,12/07/2016,
351,C&IacuteRCULO ODONTOL&OacuteGICO DE COMODORO RIVADAVIA ,ASOCIACI&OacuteN PROFESIONAL,,ALEM LEANDRO NICEFORO,585,(0297) 4461000,9000,circulocr@speedy.com.ar,,,12/07/2016,29/06/2016
1508,BIBLIOTECA POPULAR JOSE HERNANDEZ,BIBLIOTECA,290,OSCAR SMITH,845,(0280) 4420013,9100,,,,12/07/2016,29/06/2016
1723,CENTRO DE JUBILADOS Y PENSIONADOS ESPERANZA DE VIDA,CENTRO DE JUBILADOS,BARRIO SANTA M&OacuteNICA,RONDEAU,1043,(0280) 4436275/ 154669108,9100,,,,12/07/2016,29/06/2016
1500,CENTRO DE JUBILADOS Y PENSIONADOS JUSTICIA SOCIAL,CENTRO DE JUBILADOS,,LEZANA NORTE,916,(0280) 4439283,9100,,,,12/07/2016,29/06/2016
720,SOCIEDAD DE ARQUITECTOS - SACORI,ASOCIACI&OacuteN PROFESIONAL,,25 DE MAYO,964,(0297) 4444631,9000,,,,12/07/2016,29/06/2016
2166,COLEGIO DE GRADUADOS EN CIENCIAS ECONOMICAS,ASOCIACI&OacuteN PROFESIONAL,,HUERGO,936,(0297) 4443324,9000,,,,12/07/2016,29/06/2016
1287,CENTRO DE PERIODISTAS DEPORTIVOS DE COMODORO RIVADAVIA,ASOCIACI&OacuteN PROFESIONAL,,,S/N,(0297) 4486111/ 156242027,9000,,,,12/07/2016,29/06/2016
1621,BIBLIOTECA POPULAR JORGE TRONCOSO,BIBLIOTECA,LAPRIDA,PARAGUAY,650,(0297) 4560092/ 154198797,9000,bcapoptroncoso@hotmail.com,,,12/07/2016,29/06/2016
1922,BIBLIOTECA POPULAR MART&IacuteN FIERRO,BIBLIOTECA,CEFERINO NAMUNCURA,LA CAUTIVA,1127,(0297) 4472275 / 155927251,9000,,,,12/07/2016,29/06/2016
0,"SOCIEDAD ARGENTINA DE ARTISTAS PLASTICOS, COMODORO RIVADAVAIA",ASOCIACI&OacuteN PROFESIONAL,,PELLEGRINI,S/N,,9000,,,,12/07/2016,29/06/2016
0,SOCIEDAD ARGENTINA DE ESCRITORES COMODORO RIVADAVIA,ASOCIACI&OacuteN PROFESIONAL,,Comodoro Py,317,,9001,,,,12/07/2016,
844,CENTRO DE JUBILADOS Y PENSIONADOS DON BOSCO Y ZONA DE INFLUENCIA,CENTRO DE JUBILADOS,PARQUE KM 8- DON BOSCO,RITA BARRERA CASA NUM. 112 C - ,S/N,(0297) 4535214,9000,,,,12/07/2016,29/06/2016
1418,CENTRO DE JUBILADOS Y PENSIONADOS BARRIO OESTE,CENTRO DE JUBILADOS,BARRIO OESTE,SALTA Y O`HIGGINS,495,,9000,,,,12/07/2016,29/06/2016
1913,CENTRO DE JUBILADOS Y PENSIONADOS ZONA SUR DEL BARRIO ROCA,CENTRO DE JUBILADOS,ROCA,SARGENTO RAM&IacuteREZ Y PORTUGAL,2174,0297 - 4460793,9000,,,,12/07/2016,29/06/2016
3272,BIBLIOTECA POPULAR LILY PATTERSON,BIBLIOTECA,TIRO FEDERAL,PJE FORMOSA Y CARITAS ARGENTINA,S/N,,9100,,,,12/07/2016,29/06/2016
2868,BIBLIOTECA ROY CENTENO,BIBLIOTECA,ESTE,2/04/2016,1587,,9100,,,,12/07/2016,29/06/2016
2025,BIBLIOTECA POPULAR DON BOSCO,BIBLIOTECA,,Williams Davies E/ Moreno Norte y Pje. Santiago Del Estero,S/N,,9100,,,,12/07/2016,29/06/2016
1771,BIBLIOTECA POPULAR MANUEL PORCEL DE PERALTA,BIBLIOTECA,SARMIENTO,URUGUAY,744,,9100,,,,12/07/2016,29/06/2016
1378,BIBLIOTECA POPULAR QUIMELCAN,BIBLIOTECA,OESTE,NICARAGUA,667,,9100,,,,12/07/2016,29/06/2016
3002,BIBLIOTECA POPULAR DEL BARRIO INTA. SRA EVA DUARTE DE PER&OacuteN,BIBLIOTECA,INTA,EL MAIT&EacuteN,4406,,9100,,,,12/07/2016,29/06/2016
3000,ASOCIACI&OacuteN DE MEDIADORES COMODORO RIVADAVIA. AME,ASOCIACI&OacuteN PROFESIONAL,JORGE NEWBERY,FLORIDA,738,(0297) 15625301 / 4548296,9000,,,,12/07/2016,29/06/2016
0,ASOCIACI&OacuteN DE RETIRADOS Y PENSIONADOS DE GENDARMER&IacuteA,CENTRO DE JUBILADOS,,9 DE JULIO,435,(02945) 455180,9200,,,,12/07/2016,29/06/2016
2140,CENTRO DE JUBILADOS DEL OESTE DEL CHUBUT  AIRES DE LA CORDILLERA ,CENTRO DE JUBILADOS,,MOLINARI,527,02945 - 453401,9200,esqueljubilados@gmail.com,,centrodejubiladosdeesquel.blogspot.com.ar,12/07/2016,
1698,BIBLIOTECA POPULAR GUILLERMO RAWSON,BIBLIOTECA,,GREGORIO MAYO,58,0280 - 4496916,9103,,,,12/07/2016,29/06/2016
1481,BIBLIOTECA POPULAR LUIS VERNET,BIBLIOTECA,,Remedios De Escalada,937,0280 - 4485944 / 4481550,9103,,,,12/07/2016,29/06/2016
1550,CENTRO DE JUBILADOS Y PENSIONADOS DIADEMA ARGENTINA,CENTRO DE JUBILADOS,DIADEMA ARGENTINA,Lago Argentino,265,(0297) 4843094,9000,,,,12/07/2016,29/06/2016
1825,BIBLIOTECA POPULAR GOBERNADOR R. GONZALEZ,BIBLIOTECA,,RUTA PROVINCIAL 74,S/N,02903-490149,9037,tapiaestela@yahoo.com.ar,tapiaestela75@hotmail.com,,13/07/2016,29/09/2016
2937,BIBLIOTECA POPULAR PEUQUEN NIYEO,BIBLIOTECA,,,S/N,0280-4490720 ,91213,cari-32-cabj@hotmail.com,,,13/07/2016,29/06/2016
0,CENTRO DE JUBILADOS Y PENSIONADOS CHACAYGUA - RUCA,CENTRO DE JUBILADOS,,ROCA Y FONTANA,S/N,02945 - 15676762,92012,,,,13/07/2016,29/06/2016
2478,BIBLIOTECA POPULAR DOMINGO FAUSTINO SARMIENTO,BIBLIOTECA,,AVENIDA JULIO A ROCA,188,280 449-2252,91072,marcelosponer@yahoo.com.ar,,,13/07/2016,
1386,"CENTRO DE JUBILADOS Y PENSIONADOS DOLAVON, 28 DE JULIO Y ZONA DE INFLUENCIA",CENTRO DE JUBILADOS,,DIAZ RAUL,101,0280 4492128,91072,,,,13/07/2016,29/06/2016
1667,BIBLIOTECA POPULAR MARIANO MORENO,BIBLIOTECA,Centro,SAN MART&IacuteN Y URUGUAY,517,0297-4898682,9020,educando1@coopsar.com.ar,sgerez@hotmail.com,www.coopsar.com.ar/sarmiento,13/07/2016,29/06/2016
918,CENTRO DE JUBILADOS Y PENSIONADOS SARMIENTO Y ZONA DE INFLUENCIA,CENTRO DE JUBILADOS,,CALLE RIVADAVIA,1050,0297 4898080,9020,,,,13/07/2016,29/06/2016
1806,BIBLIOTECA POPULAR LAGO PUELO,BIBLIOTECA,CENTRO,AV. LOS NOTROS,S/N,02944 - 499375,84313,losnogales@elbolson.com,biblagopuelo@red42.com.ar,www.facebook.com/bibliotecapopularlagopuelo/,13/07/2016,
0,BIBLIOTECA POPULAR MUNICIPAL MART&IacuteN MARTINETTI,BIBLIOTECA,,HIP&OacuteLITO IRIGOYEN,552,02903 - 420035,9030,,,riomayo.gob.ar/martin-martinetti/,13/07/2016,
1598,BIBLIOTECA POPULAR PASO DE INDIOS,BIBLIOTECA,,AVENIDA TEODORO STROBER,S/N,0280 - 154404183,92072,,,,13/07/2016,29/06/2016
1739,CENTRO DE JUBILADOS Y PENSIONADOS EPUYEN,CENTRO DE JUBILADOS,ALTA,LAS HUALAS ESQUINA AVENIDA LOS HALCONES,S/N,02945 - 499142,84312,,,,13/07/2016,
2353,CENTRO DE JUBILADOS Y PENSIONADOS JUAN ZABALO,CENTRO DE JUBILADOS,GENERAL MOSCONI DOS POZOS,GREGORIO MAYO ( Piso 1),677,(0297) 156239663,9000,santiconstantino@yahoo.com.ar,,,13/07/2016,29/06/2016
0,CENTRO DE JUBILADOS Y PENSIONADOS ATE - CHUBUT,CENTRO DE JUBILADOS,, Roberto Jones y Vuelta de Obligado,,0280 - 4484615,9103,,,,13/07/2016,29/06/2016
,ASOCIACI&OacuteN PROVINCIAL DE EMPLEADOS LEGISLATIVOS (A.P.E.L.),"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",,MITRE,550,0280 4482063 / 4482064,9103,ramirezdianan@gmail.com,,,,1/02/2016
1900,CENTRO DE JUBILADOS Y PENSIONADOS CEJURA,CENTRO DE JUBILADOS,,BELGRANO,716,0280 - 4484479,9103,,,,13/07/2016,29/06/2016
0,ESPACIO CULTURAL LOS ALDEANITOS Y BIBLIOTECA COMUNITARIA,BIBLIOTECA,,BENAVIDEZ Y ROCHA,S/N,,9203,forestdeepaldea@yahoo.com.ar,,,13/07/2016,29/06/2016
2092,CENTRO DE JUBILADOS Y PENSIONADOS GOBERNADOR COSTA,CENTRO DE JUBILADOS,,AV.JULIO A.ROCA,S/N,02945 - 491255,9223,,,,13/07/2016,29/06/2016
2679,CLUB AUSTRAL DE VOLEIBOL,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,JUAN XXIII,MANUELA PEDRAZA,2905,0297 4481637/  154048948,9000,,,,,18/07/2016
1985,CLUB DE TRIATL&OacuteN DE COMODORO RIVADAVIA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,ISIDRO LABRADOR,EL PATAGONICO,1185,0297 - 4441170/ 0297154185312,9000,clubdetriatlon@hotmail.com,nancyalejandraregina@yahoo.com.ar,http://acuariumeventos.wordpress.com,,
5,CLUB DEPORTIVO SARMIENTO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,CENTRO,AVENIDA INGENIERO CORONEL,483,02974893103/ 0297154128516,9020,clubds2013@outlook.com,,www.facebook.com/DepoSarmiento/?fref=ts,,
63,CLUB N&AacuteUTICO Y PESCA COMANDANTE ESPORA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,CENTRO,AV COSTANERA,S/N,0297 4462581/ 4473020 / 0297155945025,9000,cnypespora@speedy.com.ar,,,,3/02/2016
338,CLUB SOCIAL Y DEPORTIVO LAPRIDA OESTE,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,LAPRIDA,RUTA PROVINCIAL 19,S/N,0297 154191339 ,9000,martacasasddcr@gmail.com,clublaprida@hotmail.com.ar,,,18/07/2016
680,CLUB SOCIAL Y DEPORTIVO MUNICIPAL,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,PADRE JUAN,LEZAMA   ,844,(0280) 4433947 / 154690030 / 4420139 / 154400264/ 2804720204,9100,clubmunicipal@gmail.com,clubmunicipaltrelew.gov.ar,www.facebook.com/Club-Municipal-de-Trelew-428309810576751/?fref=ts,,
66 INAES,COMISI&OacuteN DE ACTIVIDADES INFANTILES (CAI),CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,LOTE,37,0297 4464441/ 154008840,9000,gerencia@caicr.com.ar,,www.caicr.com.ar/,,18/07/2016
1796,COMODORO RUGBY CLUB,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,ASTRA KM 20,595,0297 4442838 / 4863082,9000,crugbyclub@uolsinectis.com.ar,,,,18/07/2016
2846,FEDERACI&OacuteN CHUBUTENSE DE HANDBALL (BAL&OacuteNMANO),CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,LA LOMA,ARISTOBULO DEL VALLE Y VIAMONTE,S/N, 0297 154205252,9000,handballcomodoro@hotmail.com balonmanochubut@gmail.com,yaninaycarlos@sinectis.com.ar,www.handballchubut.wordpress.com,facebook federacion chubutense de balonmano  twitter @chubutbalonmano,
0,ASOCIACI&OacuteN COMODORENSE DE AYUDA A LA PERSONA CON DIABETES,ORGANIZACI&OacuteN DE SALUD,9/07/2016,VELEZ SARFIELD,1717,0927-4461076/0297-154057257,9000,francinadupessis4@gmail.com,,,1/07/2016,18/07/2016
0,ASOCIACI&OacuteN COOPERADORA CASA DEL NI&NtildeO,COOPERADORA,,MAIPU,1250,0297-154938021/4462506/4461616,9000,centrointegral_2014@hotmail.com,,,1/07/2016,18/07/2016
1548,ASOCIACI&OacuteN DE PADRES Y AMIGOS DE PERSONAS CON S&IacuteNDROME DE DOWN (APASD),ORGANIZACI&OacuteN DE SALUD,,KENNEDY,3037,0297-154274054 /154926722,9000,gabriela.baistrocchi@gmail.com,,,1/07/2016,18/07/2016
2109,ASOCIACI&OacuteN NOSOTROS TAMBIEN,ORGANIZACI&OacuteN DE SALUD,,JACHAL ,776,0297-4483232/154221599/4474741,9000,nosotrostambien@hotmail.com,,www.facebook.com/nosotros.tambien/about,1/07/2016,
1921,ASOCIACI&OacuteN PADRES Y AMIGOS DE PERSONAS DISCAPACIDAD MENTAL -APYAD-,ORGANIZACI&OacuteN DE SALUD,,YRIGOYEN Y MORENO,S/N,0280-154679792,9105,apayadgaiman@hotmail.com,,,1/07/2016,18/07/2016
1531,ASOCIACI&OacuteN PADRES Y AMIGOS DEL DISCAPACITADO LA CASITA,ORGANIZACI&OacuteN DE SALUD,BARRIO AREA DE FRONTERA SUR,APIWAN,1799,02945-480697,9203,apadlacasita@hotmail.com ,,,1/07/2016,18/07/2016
862,ASOCIACI&OacuteN PRO AYUDA POLICIAL COMODORO RIVADAVIA ,COOPERADORA,,GUEMES,816,0297 444-3886,9000,,,,187'7/2016,18/07/2016
0,CENTRO DE REHABILITACI&OacuteN de CIEGOS Y AMBIPOLARES LUIS BRAILLE,ORGANIZACI&OacuteN DE SALUD,,12 DE OCTUBRE,1545,0297 4464713/0297 156258822,9000,luisbraille.cderehabilitacion@gmail.com,,,13/07/2016,18/07/2016
1891,CENTRO DE VIOLENCIA FAMILIAR (CE.VIO.F),DERECHOS HUMANOS,CENTRO,RIVADAVIA,750,0297 - 4535130,9000,centroviolencia@yahoo.com.ar,,http://centroderecursos.com.ar/ceviof/,14/07/2016,
908,CENTRO PARA DISCAPACITADOS CHUBUTENSES (CEDICH) FILIAL PUERTO MADRYN,ORGANIZACI&OacuteN DE SALUD,,BOUCHARD,480, 0280- 154538129 / 154680776,9120,cedich_ptomadryn@hotmail.com,,,18/07/2016,18/07/2016
1097,CENTRO DE APLICACIONES BIONUCLEARES,ORGANIZACI&OacuteN DE SALUD,,ROQUE SAENZ PE&NtildeA y DEMOCRACIA,S/N,0297 406-1411,9000,cabin@comodoro.coop,,sites.google.com/site/centrocabin/Home,4/07/2016,18/07/2016
0,COOPERADORA CENTRO DE ACCI&OacuteN FAMILIAR RUCA CUMULEN,COOPERADORA,,VACCHINA,251,0280 4481636,9103,,,,4/07/2016,18/07/2016
1677,COOPERADORA HOSPITAL DE LAGO PUELO,COOPERADORA,,AV. 2 DE ABRIL,S/N,02944 499246/,84313,,,www.facebook.com/cooperadorahospitalrurallagopuelo?fref=ts,18/07/2016,18/07/2016
1246,COOPERADORA HOSPITAL REGIONAL COMODORO RIVADAVIA,COOPERADORA,,YRIGOYEN,950,0297 4444780/,9000,patri_altuna@hotmail.com,,,18/07/2016,
1609,COOPERADORA HOSPITAL RURAL R&IacuteO MAYO,COOPERADORA,,SARMIENTO,637,02903 420022,9030,,,,18/07/2016,
3548,INSTITUTO DE INTEGRACION Y DESARROLLO SOCIAL,ASISTENCIA Y PROMOCI&OacuteN SOCIAL,LOS SAUCES,A. P. Bell e/ Patagonia y Fuerte Viejo,2114,0280 - 4444377 / 0280 - 154329988,9100,iids.chubut@gmail.com,,,13/07/2016,18/07/2016
0,ROTARACT CLUB RAWSON,ASISTENCIA Y PROMOCI&OacuteN SOCIAL,,AVENIDA TENIENTE CORONEL MURGA Y RICARDO BALBIN,,(0280) 154589945,9103,rotaractrawson@hotmail.com,,www.facebook.com/RotaractRawson,18/07/2016,
3228,SOS ANIMAL PROTECTORA DE ANIMALES,MEDIO AMBIENTE,,,S/N,,9100,s.o.s_animal@hotmail.com,,www.sosanimal.jimdo.com,4/07/2016,
0,VOLUNTARIADO HOSPITAL REGIONAL DE COMODORO RIVADAVIA,ASISTENCIA Y PROMOCI&OacuteN SOCIAL,4to piso,Hip&oacutelito Yrigoyen,950,,9000,,,www.facebook.com/Voluntariado-Hospital-Regional-Comodoro-Rivadavia-280606538649608/,18/07/2016,
0,VOLUNTARIADO HOSPITAL RURAL SARMIENTO,ASISTENCIA Y PROMOCI&OacuteN SOCIAL,,AV. INGENIERO CORONEL Y ROCA,S/N,(0297) 4893869/4893800,9020,,,,18/07/2016,18/07/2016
3596,ASOCIACI&OacuteN DAMAS SALESIANAS CENTRO MAM&Aacute MARGARITA,ASISTENCIA Y PROMOCI&OacuteN SOCIAL,,ROCA,272,,9200,,,adsargentina.blogspot.com.ar/search/label/C.%20Mam%C3%A1%20Margarita,14/07/2016,18/07/2016
NO,CLUB SOCIAL Y DEPORTIVO VILLA PROGRESO A,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,,,0297154589983/ 0297156241066,9020,reneneubauer_29@hotmail.com,,,,3/02/2016
3924,CLUB SOCIAL CULTURAL Y DEPORTIVO OCHENTA Y OCHO,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,BARRIO 88 VIVIENDAS CASA NUM. 72,S/N,(0297) 5268613,9020,,,,,3/02/2016
392,CLUB DE PESCA Y NAUTICO LAGO MUSTERS,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,CHACRA 16,S/N,0297154777029/ 0297154356614,9020,dcperez1958@gmail.com,,,,3/02/2016
2506,CENTRO DE EMPLEADOS DEL SANATORIO DE LA ASOCIACI&OacuteN ESPA&NtildeOLA DE SOCORROS MUTUOS de COMODORO RIVADAVIA,"GREMIOS, SINDICATOS, MUTUALES O C&AacuteMARAS",CENTRO,BARTOLOME MITRE,860,0297 447-0600,9000,tesoreria@asocespa.com,,,19/07/2016,
4197,TODO POR LOS JOVENES ASOCIACI&OacuteN CIVIL,ASISTENCIA Y PROMOCI&OacuteN SOCIAL,,BARRIO 2 DE ABRIL EDIFICIO 25 ESCALERA 2 DEPTO A,S/N,,9103,,,www.facebook.com/Asociacion-civil-todo-por-los-jovenes-1690705367881648/?fref=ts,,
4192,ASOCIACI&OacuteN CIVIL PURRUNCHE,AGRUPACI&OacuteN DE COLECTIVIDADES- CULTURA,,VELEZ SARFIELD DEPTO 2,1576,(297) 416-3293,9000,,,www.facebook.com/58cele/,,
4159,ASOCIACI&OacuteN CULTURAL SANMARTINIANA DE LA CIUDAD DE TRELEW,AGRUPACI&OacuteN DE COLECTIVIDADES- CULTURA,,MORENO,1322,280 443-3055,9100,,,www.facebook.com/sanmartinianatrelew/?fref=ts,,
4164,ASOCIACI&OacuteN CIVIL GLORIOSOS CUERVOS DE PUERTO MADRYN,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,MARCELO T. DE ALVEAR,614,,9120,,,,,3/02/2016
3415,CENTRO DEPORTIVO Y CULTURAL PUERTO PIR&AacuteMIDES,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,AVENIDA 14 DE JULIO,S/N,280154351985/ 2804495033,91214,deportivopuertopiramides@gmail.com,clubpuertopiramides@gmail.com,,,3/02/2016
3225,CLUB SOCIAL Y DEPORTIVO ROCA,CLUB DEPORTIVO- ORGANIZACI&OacuteN DEPORTIVA,,JULIO ARGENTINO ROCA (CENTRO COMUNITARIO DEL BARRIO GENERAL VALLE),S/N,280154007006/ 280154842671,9103,deportivorocarw@hotmail.com,,www.facebook.com/groups/352974165116/?fref=ts,,
